Sample,locus,Hash,nReads
AL6_rep3,COI,fa23e69a16b892a31173a41ad0f50c7f41ff11c8,125
AL6_rep3,COI,6925053d9cd7696d098d0b9c255869252d1710b6,14
AL6_rep3,COI,e54d76428adc2e2ef07a6ddea2e7ff55edc819f9,13
AL6_rep3,COI,89c9a8a10dd90e5db56f9a9541c1452dd3dc5484,22
AL6_rep3,COI,9801e712d986100231d5a942ef7948e087a0f40a,9
AL6_rep3,COI,bee5e9c48ac6f90f2a21bdedc2c53b07ecc38191,22
AL6_rep3,COI,7d5244de4568cb9e62c3efdd36662d56e1a4e78d,25
AL6_rep3,COI,39d43511ae76695cae6b1affd043ccab08b48e9e,5
AL6_rep3,COI,2040cc7a21967515e25cab3cc40a43dbc7c3f033,8
AL6_rep3,COI,75d983210fa634efd233cc3d8482b348b58f0a28,4
AL6_rep3,COI,806d6236413130064030156d25ff2d08d9dd904e,4
AL6_rep3,COI,c8b731247f35014a30b5d94c3986f0d755414c46,3
AL6_rep3,COI,58f53fd4a94678913153135ba4c14000dd000b44,3
AL6_rep3,COI,4f79e9707880057a28599c736f45e91d8de50846,10
AL6_rep3,COI,56506ea27e8c7f45c817772341ec38840df2df7f,6
AL6_rep3,COI,2a8f5a49f36445a3dfafb38d05a95047d3c052f9,3
AL6_rep3,COI,f2791bab7afd1668783fa8da50f262ff4d1b39b2,36
AL6_rep3,COI,0449bb198cd205493e51661ffb41e8f5ba34a17b,22
AL6_rep3,COI,cd5086b43d8352ae19212d2834ad555fcb510923,91
AL6_rep3,COI,fb2625f414b8d0847a218118c1b50b84cf044c53,67
AL6_rep3,COI,ae36d23c4d762853e4f5ee7e828f1871653f1e68,18
AL6_rep3,COI,050f0f0b2ad3c4132c4c19bca827b0b307d3e6c0,21
AL6_rep3,COI,c3238948d5f83a5354bbe49e3c8678dc15558729,45
AL6_rep3,COI,c7c8b4e9e590c8e38b649038ffe6c6c0d523e7de,25
AL6_rep3,COI,952c6f868cde9431b0ba3dc62a96b4acd2f5049b,7
AL6_rep3,COI,b775474533659ef49b0e6951b931f480cf844fdc,7
AL6_rep3,COI,b615097930d0f320d8a5ebffecdfc25a2bc2fbc1,39
AL6_rep3,COI,b862dcfd6e8278e1e8cb5aadf9938021a445b14c,22
AL6_rep3,COI,fe6bdd8e3d597d9c09ae9cdd3bd079cc9183f5ad,11
AL6_rep3,COI,796bca1d963484a11a20bdb3fe78f4c031331d1a,5
AL6_rep3,COI,cf9c0a5320e2369fb88d37dc2e84f274445668a6,8
AL6_rep3,COI,6c4b39df097cdf418a72951509647a21c917a595,23
AL6_rep3,COI,820a790e1c589508e58fcd100dab01375853bcc8,4
AL6_rep3,COI,356152aebdf69ba5415c94959eaee4c687f468d8,8
AL6_rep3,COI,aaf8209a0a566f83697ec3348bb20c795825bcea,32
AL6_rep3,COI,a09aaf442a28d7cc40b902620682933560f15240,16
AL6_rep3,COI,66bfde286679585e143ad32a1944750c15a89806,49
AL6_rep3,COI,773fff4041a526003511c500fa75cc1b3df86d8f,43
AL6_rep3,COI,36df788f9841dece04adc0efa4408637de49f82e,52
AL6_rep3,COI,ff7deb92dbefc6c1a0d8fd065cc474da5b48ec4a,374
AL6_rep3,COI,53b5f449fc8f292a4dd09f382768a8859af0bde3,263
AL6_rep3,COI,05fbe18c00d19bbc12863f2df236d7cd93ba880a,32
AL6_rep3,COI,d1bae367a9e6563fce98a7c8beb66e6ad902b85b,7
AL6_rep3,COI,24a8842a6e3be87d2c7736d4dec1ea59d915e8c9,41
AL6_rep3,COI,19a158b83f80e185d8d84578c23ec04ba5071ea3,103
AL6_rep3,COI,e5dc485d2f8b5f3954a6c661ca751729c34f4f97,83
AL6_rep3,COI,0c65ef65760006f9212a808de2b33c11e9f9371f,30
AL6_rep3,COI,73d903c3409da032a094419783f11936bcfca34f,23
AL6_rep3,COI,20aed9f735a3dc394ef39f72a0e4da3ea4a2d276,6
AL6_rep3,COI,e161c0bc99dff82c778686feed11196683f6bc72,17
AL6_rep3,COI,b129eaa7ebb0e6b50199c7e3356d8c11b8b82ccd,14
AL6_rep3,COI,44d4ccb9f5218a2b9b29875af5840ffc7024343b,89
AL6_rep3,COI,8eb178c5c4a353274f1e695546fb1af4c33d6510,59
AL6_rep3,COI,dfa712697ddcd6fc90cbe44cf21212b590f44d57,101
AL6_rep3,COI,61f1d575337e2dcd610d1354471ec24583ede868,15
AL6_rep3,COI,a882ac6b989ab1b23f2842903138908ca0852079,1363
AL6_rep3,COI,d89ef5a0eb93a46e49403198c930a6ca61309db5,1141
AL6_rep3,COI,c6219b964e926e78522d94353bb9a2ad7b8f8ea8,74
AL6_rep3,COI,49e4f3661cb27ee90e86932994ff106dbce6d8eb,32
AL6_rep3,COI,21d6ad738020fae8f2f12d4164056db7344a7062,27
AL6_rep3,COI,05207988b19fb9e9f897666f5fcbeab48b6927ff,10
AL6_rep3,COI,6ab7d44c945e4bb1508531327b45a450dce400a4,171
AL6_rep3,COI,2864281fd04a4361a9b8acbf35698103a7faed79,12
AL6_rep3,COI,82486240f7537733134e7244f64dceb14ff899e6,44
AL6_rep3,COI,54a38762c2992304188a151b5060ab39e52261b0,79
AL6_rep3,COI,3def73d7b66d7a8ea64595187250f57b0643c353,57
AL6_rep3,COI,973244c0441e83317391632f69d285eecf7885c0,136
AL6_rep3,COI,a123b0e2a7b43ff8745fe5bde7798471cbe702ae,93
AL6_rep3,COI,c4a13aa1f5ada2a198906247c93e5654504cf0b9,542
AL6_rep3,COI,f6043d74c60d3c1ed3c35cfbdac5671638a4f1e2,16
AL6_rep3,COI,d77908495b37f470960e6771e15a53705e05f545,37
AL6_rep3,COI,3e435d589d334ee075be50410ca70b713bf643e4,19
AL6_rep3,COI,e3b675949c7e8130cb8c0f2d4c7155ccc47daa8d,48
AL6_rep3,COI,8f58a10cc72cf38c12183aa5e24ef42c1892216e,59
AL6_rep3,COI,9f95014fb0dff4b7872c68a2b011c22ae3a633a4,24
AL6_rep3,COI,0747fdc26ba37b2118ef007b52fad88b25db71ad,96
AL6_rep3,COI,4a65a040ea6d1680ef8663a5d1c276315715b38a,19
AL6_rep3,COI,c8d1922e7d341f9616a799dc2f7e21b2c8c0cf5d,14
AL6_rep3,COI,6e24ea9d8e7bfc42502a9baf963ec21665f3a75a,34
AL6_rep3,COI,024409c7a4324f308d3edb9219f5c7b32d806a15,20
AL6_rep3,COI,45859bdcc6cb6b65a3a468db7881e35fb791c446,7
AL6_rep3,COI,3982efe596d2030d39d49f701e6b625791bb5296,10
AL6_rep3,COI,9dbff0448d9c8976ae1ef7e34320d2cec26bb962,72
AL6_rep3,COI,bbbc8427c406bd84064c86c3c4f0f10e2b2d67d6,15
AL6_rep3,COI,f5eb13a83ffe45ec6c259c32fe4a1c741d020038,33
AL6_rep3,COI,40816466581471064d4cfce152659e568273f145,145
AL6_rep3,COI,59cb8ca80bc91fcfeeaec47a5807816c6510948e,17
AL6_rep3,COI,a06342e4ea69d8d1ea73efdfde59558296774d6d,22
AL6_rep3,COI,8e2f68fc7ae6110a4161d009d90263820c4f4f96,17
AL6_rep3,COI,25e1de940393a222980f7ff7a6e34c1877a90cab,53
AL6_rep3,COI,dae0b77551bc91b060ee907e1e7153b816b59b73,29
AL6_rep3,COI,75de4dddb7175f09f642f407f29ee7a863629463,46
AL6_rep3,COI,1ad6ce5a6e54a204f976037f2638dfbfa849e10e,167
AL6_rep3,COI,cc2ef42e1efb7a41f7d8a0292caef056fa2c7572,33
AL6_rep3,COI,96a3b94e9e58875bf9f609cf8614e7ac1ce9c3ab,17
AL6_rep3,COI,1391db946b1d8212d51a0c28370c803cc04adf04,14
AL6_rep3,COI,6056ed8280ff32a4c04c482d02cb32f862ee7df4,90
AL6_rep3,COI,20f6f91a33c19ac12f292622fae59874d732a106,381
AL6_rep3,COI,bccda55a605cc03d4cbef0dbcdd36f980df59199,20
AL6_rep3,COI,ab43f56ec4913816c44567f03b355797fe39a7da,76
AL6_rep3,COI,dfe4c4770d8d6ff318db59f8c08b418e3911209d,24
AL6_rep3,COI,a1eeb33b5275ee744315511993b933c4f0ce135c,1670
AL6_rep3,COI,36038e34f3eba8ac8d04af17ad25c2ff95e26b81,3826
AL6_rep3,COI,ea06fd91b822c849a4c76c26cc72e9c62c2e0395,34
AL6_rep3,COI,12ecf0fb38c6f225c5d9fde34db89171a9b0b849,68
AL6_rep3,COI,7cad25635905c233891fd35cb05afd96a4f767db,32
AL6_rep3,COI,890942df884f5d91402bcf96342f47ca3dca891c,93
AL6_rep3,COI,f34f345582678dd3f3190739dec749716cca38fb,24
AL6_rep3,COI,07882f1de2750481da03d6b3fd912f6627d8c5b2,68
AL6_rep3,COI,7e97708486368e757fe3de8f193a225745a11fe9,6
AL6_rep3,COI,b8af749394f6047283feeb60f541373a97d1cff6,5
AL6_rep3,COI,6cacbb2290785e8a4bc7d5bad48372e887b2fe11,61
AL6_rep3,COI,111f3092b248ecc34197274e09767be3037bc269,82
AL6_rep3,COI,dd89bbe66a027cc942d994d3cae4881e090053a5,24
AL6_rep3,COI,31ff9fb75e1f2ee0109525f1f268f9329c44e049,34
AL6_rep3,COI,7b3a9cd7ae8896bcb64b6d6a0fa71ba5509872ef,33
AL6_rep3,COI,2a0964f34d4d55ac2ec5de0768e8a71ed88a6ccd,186
AL6_rep3,COI,f62f6256b7b621fcf3b9327b4fca1fe0622e22f5,184
AL6_rep3,COI,d47d391d67d5ae6d3d93d6893772b3557d1721ce,33
AL6_rep3,COI,7df6c2f7ba57e30625f8382f66adea4090a197d1,25
AL6_rep3,COI,2519c2553d5d706ac08a769f4edf4561ffe0278d,27
AL6_rep3,COI,4edf44a0cdbd2b457844788ceab6d4c8a441f9fb,23
AL6_rep3,COI,1e212852c56d8b38c73074992b2048fdcfd7840a,3
AL6_rep3,COI,debf5b9c88ac6b3e7ce3c56a5d32d8bed48608b4,6
AL6_rep3,COI,3460ddfd6966a4580f346ac9b0b99555d46db519,12
AL6_rep3,COI,19a46441e338af72daff8a5d1c97bfc3bcd442bd,3
AL6_rep3,COI,971fe34e2c6dea9ae1b890b969d1344ba27d4b1a,18
AL6_rep3,COI,d4d63bddb7fdaff0f3a1a5f9143b81f30b2b21f1,9
AL6_rep3,COI,6e183fb8b9140f0a797cce4500f832829094622a,8
AL6_rep3,COI,9e9c87d4f6c007286c0de26e5a29c1aed1867299,11
AL6_rep3,COI,311a03bc61dbc2ea7df0aaf72f3055059b816896,10
AL6_rep3,COI,564ed6c77b3328f8aacd9f2e64be53478694eeb8,2
AL6_rep3,COI,57184f0e0038922457fe6cbc74cdf3ec18bad91d,4
AL6_rep3,COI,723963339fa0cc50d1a32998a811b0e26dd81373,160
AL6_rep3,COI,93b659bad82950003758a8350e0b06c6cac1dd80,11
AL6_rep3,COI,95ef556b3c0a3d7e2c570ec74e9a969d71fc6f55,7
AL6_rep3,COI,0021a0841673237601c31f0bf7fba6c35fb57b59,28
AL6_rep3,COI,48896c3260a263b5516beaaaadcec9f563f93582,46
AL6_rep3,COI,a6a7de046d8ae6ed381ff14472a1441cd6ef8dc1,9
AL6_rep3,COI,d66735d20a79495ceea5f1d160ff75d61053e2db,12
AL6_rep3,COI,92fcdd98dede953691e155b51c6acabcd2d48c43,2
AL6_rep3,COI,720ed15d594d13bd9a6c1848a425431c70728f08,2
AL6_rep3,COI,2cf18bca9a1fa8e26326041b3d55e39275303977,2
AL6_rep3,COI,985c7e7b9ae84f44d86e547cb8ed7507549e8db3,7
AL6_rep3,COI,36191622e4396f7f5e8acfef9b643108f8d53571,9
AL6_rep3,COI,0dfa6c9a32054491a8eace8b118cb1d2c421bde0,16
AL6_rep3,COI,396a6ad9b2ed08580cb900bb556b663ce83fd1ef,7
AL6_rep3,COI,98816f3b066620bb8a4a98d1a40d3904de3b9bed,6
AL6_rep3,COI,826c15518885dbb3ce4d17a581dcf51ab32d1bd9,7
AL6_rep3,COI,ae808910d4d05c4c9ea15d2a643166b025261da5,6
AL6_rep3,COI,cbf21b9307d0be6516e35a6e7127b4d28d12d4a0,3
AL6_rep3,COI,54aa43ddb17b09875c6ecba0529af021021861cd,26
AL6_rep3,COI,15ae568b0c78ca8111842e1d3270af5c2fb71ee1,7
AL6_rep3,COI,a42cab725bac9fb0f3159078614fbbb33bb31211,4
AL6_rep3,COI,fe656c09449bbd7943ab0c90aeeea99343396d2d,9
AL6_rep3,COI,96414a42745d962992e4b3a1e1f03b8c5f80ac07,6
AL6_rep3,COI,d8d9263ddc1d19eb911f032ad0f9c3505d11852a,4
AL6_rep3,COI,4b68fd9437d25143885b72b8442888022fb0ccd5,12
AL6_rep3,COI,8cc379ec614ca03a5d534e28c267d127265877c6,8
AL6_rep3,COI,1c9d1e4072620a1bd77396a2d62f68cda64f4fab,8
AL6_rep3,COI,c2926e972c28463c07b1b33ae52a8362d43607b1,18
AL6_rep3,COI,c6f10d53b83d85360795f63247497cb5ebab7592,73
AL6_rep3,COI,4af31460ce20170032992831d80dcd7df53789ad,4
AL6_rep3,COI,3ee2cff1bbd655959356ea26677c6dc287a26055,8
AL6_rep3,COI,1ba5676998f3de690ba3946fa8d5de12b2cc16be,51
AL6_rep3,COI,c7424f78794150a5dc340c8d284716811721d5c2,4
AL6_rep3,COI,56fb3f12bc98628cfc5e36164e26f740801dd69a,3
AL6_rep3,COI,9ae01a8edfa7ed4416ca6d5869f6a2692aa9f3ae,13
AL6_rep3,COI,e92538f98cf75ba2249a9b2f757f78209b4749fa,4
AL6_rep3,COI,9e6fbe648c2236f8c15714f862e6bee25de36807,4
AL6_rep3,COI,7ea7c3c668bdc4c7a15721123bf3d635f6d32bc8,3
AL6_rep3,COI,14ea8fbb348c9c274a477e8a3cd5ea92cf0ad734,2
AL6_rep3,COI,4bcf5d033bbfb34d98907dd95ea01f81818b5096,3
AL6_rep3,COI,33f92f4d36321a842b58b74aab93c1933fc50681,145
AL6_rep3,COI,bab80c0b45513099c2eb696f4bbdd928f511ade1,59
AL6_rep3,COI,3b500af0559849d3cc284ab9f02e67c41c557f5a,4
AL6_rep3,COI,2d37ca6de9168bc88bc1b7fd1cd26c3f0ca04281,23
AL6_rep3,COI,6a8898ef54960ba5cf1fe942bf4a226fbb767640,14
AL6_rep3,COI,de48e08fa37cb2aa62ce69b7b22c0d8655848f47,2
AL6_rep3,COI,a46150170277a3236a1a7adf5778622b2e55ca25,5
AL6_rep3,COI,81b6af3c25c6b20ee3b8ebcdc68702b0dcd80b8e,21
AL6_rep3,COI,b4e29a72533644ba26b789481802235662775121,112
AL6_rep3,COI,8a97af59e1d1eaf209790f4c71adfe9f555a28f0,4
AL6_rep3,COI,a6a68054783acd08e89f9f8c3ca0ece2cdf07edd,14
AL6_rep3,COI,12ce75d7f82b9692b84f37bc5581ce071ef1345e,9
AL6_rep3,COI,9ed2904bf3b9a7f84c9da219c7608338bf65a319,148
AL6_rep3,COI,84b4776c0f2adbeaf842dff111d57d2c8effd7bc,34
AL6_rep3,COI,7f27c4259d46472f3b635376a357b43f6ad819e8,63
AL6_rep3,COI,fb1e14f4547cd736383614a6d1f2c9a1824714ee,3
AL6_rep3,COI,a62a77f1612e3b75838cb20f4ee045410e684f49,5
AL6_rep3,COI,f08cab3945492bb4b4bf66ef9d9d8ab810de9eac,3
AL6_rep3,COI,d8e142d7765a291fa271b12bbcb05a4f6b68b971,2
AL6_rep3,COI,47eeede02cebff75326e79fbbd7969d21558d175,2
AL6_rep3,COI,d055948b46d4dba0d5ce52fe8927daf0276ba80a,3
AL6_rep3,COI,718db9a86c9fe1fcdc051bd825921c6c122fab65,2
AL6_rep3,COI,bc1c0425268bcfd6b9f27279e0ee94eede1a639d,2
AL6_rep3,COI,20ab3d1833cc3854ec0d0d4c2f1fb6e4e8d37f43,3
AL6_rep3,COI,9ea740e348bc56d016a0b386334d98f5582fd3d1,2
AL6_rep3,COI,5b90f29a6628c7cdeddc70e8c64c9abb03d8caea,3
AL6_rep3,COI,edd7c3377d83ef122a3d2addd3401d170cfaa20f,3
AL6_rep3,COI,655b40e65d1e4d6262d38dfcaff141491a4464dc,246
AL6_rep3,COI,4b04f395ca38edbff30a95c3d14b0d3d7bb99bf2,8
AL6_rep3,COI,968c6bc7baaf8371c332c929f583de2af77aade4,2
AL6_rep3,COI,a0172a7feabea0d93d520ba7f5c2a04fc0469ed9,33
AL6_rep3,COI,3675cd37a46ae7cf7e1edf9e91a08d08e66e395c,40
AL6_rep3,COI,f47b1ccc4d3100dd01dd2af818664d5638607fd0,56
AL6_rep3,COI,b62f9f28a595df00591902122da666fb8d280da9,42
AL6_rep3,COI,02e6fcab197829864a699403c719268e6fb904ef,3
AL6_rep3,COI,34ff6eb4d43f558e8044da61626192f1d01f09ee,36
AL6_rep3,COI,6455a341a75cec2f1b79f9a01cd943786f73bcbc,9
AL6_rep3,COI,2f70b3bc96de79af50811f8a06773aa1da173b12,19
AL6_rep3,COI,936acb1ab63c0bb814d54eda960c5571a446d5f2,66
AL6_rep3,COI,4c70036c0e48e1583273eaa1ee6a1062cadef3b0,25
AL6_rep3,COI,ec0d197ddb9627942df6f4f7c6f4f44e55151684,35
AL6_rep3,COI,d5a624e1691b7ff1f45bc23716dcdde3d0f24f97,476
AL6_rep3,COI,0ff50366c20edfe1ee376684f36918750b9670c5,11
AL6_rep3,COI,778585d72a4450562f7c709c11a6baa631c0e6b1,12
AL6_rep3,COI,3b4c2e1418c180ed16e39ec6849099f44cb6c1ee,4
AL6_rep3,COI,50e9e77be21bd8b81c7efd78f6b0ed6d249f8915,2
AL6_rep3,COI,69f84a04be10c811439fa7c4cb183ab84ff9ff19,26
AL6_rep3,COI,7ef617ee0085dd25c1688fdc1be752c8883e4403,71
AL6_rep3,COI,e7c4eeb5572e33b868926e7117981ec4be6c2e38,28
AL6_rep3,COI,de865f6a7766ffb637606ba58d19d7bf268e91aa,3
AL6_rep3,COI,99af0fe5fab846845ba39e1fce374ba9a28456cf,249
AL6_rep3,COI,0211e6aeafbf3fb03e4e3cb491496c800983cfea,33
AL6_rep3,COI,8cf8dd6c2d7dc42411d97d026cde37dfefc675f3,31
AL6_rep3,COI,a3ddd9d56c70753e41d8e15204528f44b3b53c01,42
AL6_rep3,COI,d3c23a21b885fe7f432cac2d5b911722e0899913,11
AL6_rep3,COI,358a0a737d26f936867c608206c18779d2722db8,5
AL6_rep3,COI,ef105be15b48aaeaa5a850087ead69f3783e31b0,6
AL6_rep3,COI,d14504d63681d8f89db1865739a679a56495fd5c,5
AL6_rep3,COI,21318c51559f8113d8535037de01c61f3b3aaa5a,4
AL6_rep3,COI,ca5334cd00ae0fb9144fa109ac5f4631d6f7e551,4
AL6_rep3,COI,98f179fb54004ba644135bd9837d6cc4100eac45,9
AL6_rep3,COI,9e6a8e579f7413af6e63638636121d52b6ceabe9,2
AL6_rep3,COI,83e6e187ec9316038e1e4e8c812d513d380b53c7,6
AL6_rep3,COI,19b509ff556eb4416a89bee21eb3b324df312970,2
AL6_rep3,COI,663c42f82253264432c4e9a0782ae473fb1c3a97,6
AL6_rep3,COI,15c86adeb8bf409400ba5bc357133ebfcf76b479,15
AL6_rep3,COI,0ea403e69f4b1b6d309ee30e7d041e3196e71484,9
AL6_rep3,COI,92cbb97528cbff95c9365b4252d517a09de1f5c8,8
AL6_rep3,COI,4cdfa0f62959d23849075bd695e94106857da2a6,4
AL6_rep3,COI,94592569274c20598b40ff7393d102d66605ba89,70
AL6_rep3,COI,8a373a26726faf485fb0d6f8511197b5cd500c21,4
AL6_rep3,COI,ffa3830d129c48a204a8f2f37a43a912be13c564,14
AL6_rep3,COI,9d18a006ccd72722bf55d22054381a21686ac118,39
AL6_rep3,COI,543a042788c01d37c25df6d0c5640a860ab874e8,43
AL6_rep3,COI,3a7c0c12cbe1bb81619f6fa1d190995c51e300fe,10
AL6_rep3,COI,7ca318ee91f599d8dae8965eedba798a302d4b97,37
AL6_rep3,COI,467ed0efacc98a606d82bdc3fc41ac5eb8ca5e2b,9
AL6_rep3,COI,3e94b267f68ba3beb31fe83ab83f4f1c4d74d4bf,6
AL6_rep3,COI,4cb3df333f44755d32c3a846ceb03cfeb8b6a6b4,35
AL6_rep3,COI,5154da8b634b032dfd21803fcab6661c8e4eaf0f,4
AL6_rep3,COI,27a7d6893a1fdba8c0c71cadcd084be584b0d17a,5
AL6_rep3,COI,d107ff387525eb00d27196337226a546c5a711dc,2
AL6_rep3,COI,42a14d44c2c1918d176f57c13fd29948da546a41,2
AL6_rep3,COI,c1ee414da96d3f68e862a0b53779ea66476cb5a1,15
AL6_rep3,COI,52cdf89e990c74e5e3e0c935d9a5461690a21594,78
AL6_rep3,COI,3113d8f8da6f1b987c56b0c508ecd8e378b07a4a,499
AL6_rep3,COI,692fa10376bd153cdd30445a4d5020e30be1fa83,2
AL6_rep3,COI,ae7e5959fe0e0ac4a305bb59e8992976b80889fe,75
AL6_rep3,COI,9cfc1d1aa3ee601a5f758fb3189b5105b3039bb3,9
AL6_rep3,COI,e23b41a0b896ec3d14dcc9844227f3b526e8ae2b,43
AL6_rep3,COI,466881f302124e0b2a1e9947364f1c011e59740f,66
AL6_rep3,COI,554ecf0f4b4deefc9281dd7dbb009fae92921ba8,6
AL6_rep3,COI,8e4d852347fde31bd43fa6eaaafd5ba6b5ffd6c1,43
AL6_rep3,COI,763fa3c91b78a8d31eecc6fd7f9600a2530021e7,8157
AL6_rep3,COI,296104699a59c0a5c7a227c976d31db3c6540a03,8
AL6_rep3,COI,75bbc3b0b6cb27bbcf53131ccee29a4fdf66bdbe,21
AL6_rep3,COI,cecccced124049c5181690c3d7842548ba6b2584,22
AL6_rep3,COI,fb95d26d85fe33ce0afdca63b1360aae20ba46ac,568
AL6_rep3,COI,f252909b914f17a56a35bdf031ed29b9fb3046d2,236
AL6_rep3,COI,bff279f3dd76adc44d511a26db37233b586da418,2
AL6_rep3,COI,5c1307d9566fef5e2532e2f9fa5a84389c735464,1619
AL6_rep3,COI,a1aa43c2c50fbcc807883103ca6aea657ed8d28f,113
AL6_rep3,COI,52b76bc19c3ce5371436eed2d6278ed34157fc9c,34
AL6_rep3,COI,badd859c29a8ca020f7bd30a095b3338b9d5c7ef,41
AL6_rep3,COI,fbceeb87d09afece98884838e8c653c8008c90c3,7
AL6_rep3,COI,80f5bfd562995ad4794afed01032c7e0854848f6,3
AL6_rep3,COI,49e336faaf1c13480d8e531da72c7e911a8e85e8,33
AL6_rep3,COI,d802c63e9940fad083a848f5a62482a3d145b9db,4
AL6_rep3,COI,ea12b122db89eb9dfb2508f443a72ccaccc0262c,6
AL6_rep3,COI,6b3110399e85deaa3280676628acad137b337abe,2
AL6_rep3,COI,a4f9d50b046c25f8f9910c1dcfc623db48fa3031,7
AL6_rep3,COI,d580c48e7d511508d77e1d8ba96cd53a027db2ca,35
AL6_rep3,COI,ec31e4a22208100ead5208a969309dec22e2cb1f,3
AL6_rep3,COI,dbbcac3b4a72216f677f7b7798f07f971bc484c1,79
AL6_rep3,COI,c78844a3c5ad6ed2cfd9de7a2677720b521cb2c6,569
AL6_rep3,COI,d7eaa338ce1dab67e6b28f4974bd58e873695845,22
AL6_rep3,COI,f35ab759601504e5cc1c52a2d3dfd7be185d0e5e,5
AL6_rep3,COI,d2724a213cef8ca9fc059c3f3b72f3a550503133,4
AL6_rep3,COI,662d17507f3212d820b9a460f997e72f4fd4e286,59
AL6_rep3,COI,1fccd33d37fb7944c6abd6610740fdc797031538,2
AL6_rep3,COI,75aebd9119bdefd6cffe90b30014def19f25443a,2
AL6_rep3,COI,7720d95964f3b15e056ad7e8283c28bc94ae98c0,9
AL6_rep3,COI,d5e7bb452591c6f4a4431ab42d9a08ea41ca4f9a,11
AL6_rep3,COI,059ed4c0ca207e3c04349375538dcb25e70557cf,8
AL6_rep3,COI,6892c361204eae0759300c184ccd61cd72ab80df,14
AL6_rep3,COI,8907bea24d3db0425ce09730c342189f8af0042a,5
AL6_rep3,COI,7674d3a847b4b57d65dfc29e81c02093ff74e8de,18
AL6_rep3,COI,80ef31bf5fc1bd9fe18b272bf153e14d3d1272f2,3
AL6_rep3,COI,1bea868e6d60e6070a29980ca1e9db60aa3fbbd0,51
AL6_rep3,COI,d25a99dfa312b59a5cf7278e9b5b9d2b1bc32fbd,83
AL6_rep3,COI,fa74a348a62c72c40200eb8d4a059249ecaa35a7,40
AL6_rep3,COI,7e9da560870c56ab5a1eab96a202a42fa4922f2f,40
AL6_rep3,COI,e65cc9ee69591df7eee2b63cef02d69269934d58,11
AL6_rep3,COI,67d015096f4ee0bc65fb7c3642e283ee4a82174c,7
AL6_rep3,COI,af713d073c6103ab5d57849e58a263f8ec369cdd,282
AL6_rep3,COI,257d549d4ec415ca8badcbf08b070aac4c8e59c2,244
AL6_rep3,COI,08816de8e718166eb71e73747e20273ce7f2d7db,113
AL6_rep3,COI,02cfd0142abb05f9276f7f0fb0d626601d7da8c6,39
AL6_rep3,COI,490f437ebbd18ed5296e8ea0bcd671c4ca866857,214
AL6_rep3,COI,2f6bec3e03b7d71622c250217486ca562a469792,20
AL6_rep3,COI,07772c09f693c1f15ccbf804fcf428f448120b41,14
AL6_rep3,COI,d57715925ca5d9844d6374744249ef0953e96415,3
AL6_rep3,COI,292be846ac6cc60ca8346add7f8f627f06248a04,30
AL6_rep3,COI,df070889dec7a2074b7ca43d8eb2fbf1abb7f33e,30
AL6_rep3,COI,550754a847f0aa1457cceaa65ea713c4d9af6bcd,38
AL6_rep3,COI,751a0a5a61dcc09c1a2151cf379b52ad56865a65,132
AL6_rep3,COI,488c5d1b0eba92ba0a6e370f58ed73020f08bd71,26
AL6_rep3,COI,4966da29d595bba092de857e227ebd4539bb3bba,88
AL6_rep3,COI,71399578cea869db68ff123a050a09d762e142a1,116
AL6_rep3,COI,38eaa300aa2ce01779590eb61c6efa476151261d,14
AL6_rep3,COI,e74196bc74b813d05a5617cdda0b79db097e5422,13
AL6_rep3,COI,6f305f5511d801703aeeda9358a392c4907ef88e,84
AL6_rep3,COI,524d2cb02523e6a8c3cfdf90a48f923180eee98a,107
AL6_rep3,COI,1ab3021d1f2d588e616ab2b0fb9f3a07fc7fd3f0,23
AL6_rep3,COI,29ef6fa5bab15a4ee4822a451249d748bb109ac2,25
AL6_rep3,COI,5b269a46c9a8265b47aee5a2f16a2c2f2f5becdd,38
AL6_rep3,COI,6fe5e58811cad3912b81fd2073c19298addb4e48,13
AL6_rep3,COI,47b85564fdb35c8cf48885585debd10fd5aae212,43
AL6_rep3,COI,05a301b8cf284b43b67d78002df350f53032dcc6,40
AL6_rep3,COI,64247680818480673c6a8c883f2ca57daf603a71,45
AL6_rep3,COI,4c17eaba8b563c5414195880a98c08070acf7027,29
AL6_rep3,COI,3ba718517572b1857455cb628de901e0f775eac5,3
AL6_rep3,COI,48bdf9260ddb7d94c823aa674a5f3a6d12c688e0,179
AL6_rep3,COI,f0c4d7ef87f1c283b370c5319560f08bb661f750,35
AL6_rep3,COI,a552c54ccba5f98e4c0aa3a9d06306eab2dfd1fd,44
AL6_rep3,COI,e0339442e71846999108a752607a1f6a18fa8852,21
AL6_rep3,COI,505b035f52da89de88af9e9d2d4cdf044336a8fa,275
AL6_rep3,COI,cba0838c00bbc5e628a3e38f371ce2b5fcd69705,18
AL6_rep3,COI,e08b8a6ad5651b5b6342a922f39b6309c5b7d6ac,17
AL6_rep3,COI,d448a3ee094bd6ae83a17ad2a6da8fc9a703e492,19
AL6_rep3,COI,2657724d3fa04c227255f155d098e040a964daf6,4
AL6_rep3,COI,d2b0dbefd601b968153ce58d0e8296b2fd9e0490,19
AL6_rep3,COI,41be841ac0d4095a4b888410ffa0483ded976fb1,43
AL6_rep3,COI,e45bb3f7de066023520f46410e9cdb17a4ba69c0,23
