Sample,locus,Hash,nReads
V089_rep3,COI,688cbd6e79f8d3d3e6b265f05971be63178477b6,20
V089_rep3,COI,1f5073d6562df6c9985fcf499c4b5662497b4631,9
V089_rep3,COI,c6187493a411d29b7d1dab8e71f439e47190becf,92
V089_rep3,COI,6d41e302db92beca96ddc905bda74135c88875fb,39
V089_rep3,COI,618883defe8208c399331031b50eb29b85a44a48,36
V089_rep3,COI,626d0f75e5df8641c38e4f3e9873e31cf695d62b,56
V089_rep3,COI,ccb6d31848b0d283b7f18f61fcd653f54d40f0d3,46
V089_rep3,COI,24e2ab64b87cccd4e63855cff34eca66aa69ef47,3
V089_rep3,COI,b3ea07a3118c5b167417142eaaaac85c4f7ec347,8
V089_rep3,COI,b3fe23804b6ac770f41f0427e7778717fd9f17da,2
V089_rep3,COI,49b2e2c6070d7a58e85f4fd0cd14fcf3c929bbfd,646
V089_rep3,COI,aa455b52e839b772cf015ebbc704479185fde355,20
V089_rep3,COI,bf9a76622faae3bee5fe58d95675a1fc3249f89a,14
V089_rep3,COI,6ea2ddaee93add70b495866156cd01842644cb1d,4
V089_rep3,COI,4a91e57f2b79e7dd357e726be37f1cadd36c6fb2,2
V089_rep3,COI,532b86b830f624a7cf34430ba6264eebcba81aa7,5
V089_rep3,COI,23de94f70cd91fc77ec564bc24ab4f6eb1c96e0e,22
V089_rep3,COI,a2951eaa99ef834743213b59eb5f70a5b19ad339,19
V089_rep3,COI,117051f0a2bab0a59a04d114dc7622c03d0fe794,21
V089_rep3,COI,f3d771c2dcd5b829246dab464b18dda9600fa30f,26
V089_rep3,COI,afefb2e35bc37a3ea9ea76cc3f76af04d5c8b633,2
V089_rep3,COI,afe97164f839ac2f14b062190ff7bf64919b78ab,368
V089_rep3,COI,61c029184bb1c4a167194cf1ad1508fccf3993bc,34
V089_rep3,COI,5f0dff1b6f88e52ef9de26daf28964461d07e101,3
V089_rep3,COI,d111d8fade5fbbf82a014f2481702e6367a9ae59,2
V089_rep3,COI,9b2c48d0a65cfa3942c947ab13b7143d1c777a73,3
V089_rep3,COI,b6c2d1fd357a8ea2689720ecfc0498e366771911,3
V089_rep3,COI,8b7a540fa5ecef300b9540b445f1558c809060db,2
V089_rep3,COI,d1c2923e94881260c2b399d7f5c8458d3c539c83,3
V089_rep3,COI,93274a0311a60e96ad2d502e5e34f6f89fa3be0d,27
V089_rep3,COI,41832a15131dd21aa09091e86efbddb5e8339a36,8
V089_rep3,COI,0eb1ded94a7ac0b748219711ec6ead0f47313ab9,2
V089_rep3,COI,7f2ab0179d2a3978b510d5828aa94a864cae03af,3
V089_rep3,COI,aadd616bbb6a9c2a0942727360f644f58500ae4d,10
V089_rep3,COI,e29e68a7c795c4e5b477bf0d29402af6ec82b487,4
V089_rep3,COI,469f010d7df8f9ed08102768fe17d49d094289a0,2
V089_rep3,COI,d852fafc9787ac8ff25c58b22e03f24519c8898b,40
V089_rep3,COI,fcf3ebddeeeffa3dea1469f4b14ae184e2f06477,2
V089_rep3,COI,9e350b5412c5f474c243e9e42acbc65dff323319,3
V016_rep2,COI,95b02a48d4b1d3cc5cba754199195b78213d6371,230
V016_rep2,COI,04856d4ddb4d6f8a450aa1386a44a2d4897861c6,6
V016_rep2,COI,c7f522b5fc50515afa469a8e505757ca6d013f18,14
V016_rep2,COI,57e2fd56c1fa0b28465de30ba63227aa93334a61,5
V016_rep2,COI,628230850c8cff03254b7a93a63b492ced075617,9
V016_rep2,COI,b6287ca37a6c31acb03a6466ee6c8ecd8a23620c,7
V016_rep2,COI,04d95ed31f224cf91efa7b489074e440d02b26d1,31
V016_rep2,COI,9751ef2eabd2f78d21dc5868ac0a0e491fb46e76,4
V016_rep2,COI,301ba478ae0b4d2cb65bba796d780c2dc2d2e851,3
V016_rep2,COI,6bead5617ec4457d9745ff476b89067148aa5bc6,6
V016_rep2,COI,afdef6409c681f69c9d34ee12f6c15cfc0f30e3e,14
V016_rep2,COI,64d840eba798c0d1cfacc28fc119f4fe1fa37bf6,2
V016_rep2,COI,29c0f6c357e9c702bad4de4cff2ed43bfd296beb,66
V016_rep2,COI,5cc97439ac9a84780a3d39ceb68eeaf8d2a7c2d8,2
V016_rep2,COI,1eb431b7d5bbd3160c725efdfba107fff42d7e0e,2
V016_rep2,COI,fdfb649d562a3070e94542f19753687ec4a5658d,9
V016_rep2,COI,dda822691ee03019c6ee9dd146c15f2e682f2883,15
V016_rep2,COI,a19da3da301640d483fd9c84f38b38b340dfacd6,2
V016_rep2,COI,0ca1b9d03e129bac66b039ca1108ce82351f35d0,54
V016_rep2,COI,f198a9ddec1c499d70912ee016fabbe1d99a0781,13
V016_rep2,COI,dc20669eae5a276a21e5a904fd5e9336ec9ad4e2,12
V016_rep2,COI,b5471dadd27b5e317dc850d82c741857bf86527b,2
V016_rep2,COI,a047b139c154c3c990c3a5be8c176180a76b09cb,5
V016_rep2,COI,64016fb88991f571ec5ae344e8a6f8952618c954,8
V016_rep2,COI,3d38ccd48d54cbb905c6735df275854eff543219,7
V016_rep2,COI,d5f90c25f8e501d76e7b35b18801315bf267524f,2
V016_rep2,COI,c2b9e9a448477c8f6b78b8c58e70964aaeca6272,5
V016_rep2,COI,1a50fa16f1a5258ed80adee09638a39c04c8a483,8
V016_rep2,COI,aafa48bf649589bc6dcd357c55687b95dc7a086a,5
V016_rep2,COI,2e1520eac5bca551bbe108353742152659bc2642,3
V016_rep2,COI,b811d8630f0df4015a35375c3e2f98147fdd3872,5
V016_rep2,COI,1f95187e3cfa809dacfb69b91601b17bb2ea3829,2
V016_rep2,COI,a9fabd23136aa58592b6f537b4405fdb91ae3a3c,62
V016_rep2,COI,4d719b97d213deb9a44d913947ac4dfbe0f05eb7,3
V016_rep2,COI,9fec816cd2b673efc6aeda4f5214c7811e4ae78e,96
V016_rep2,COI,d5f2f8065b184cc0d18979665ac55600a62f967a,73
V016_rep2,COI,3fbcb78aa9e1b34ecc3b1af891c7ee3bd4aec123,12
V016_rep2,COI,5bf44be81df35e631598d4f2d25dbd7e60652442,7
V016_rep2,COI,dfb07120894142a38100337dd70d6d3f721d644f,11
V016_rep2,COI,bf5fc2c62a0c4dd6318bc4a75059b0f303ce847e,5
V016_rep2,COI,4d12656b6ec7b9c9e1a74b12d13f6a3a16ecfd6b,8
V016_rep2,COI,226bda737fb8a9a3b07af3c0185459a6044c8662,2
V016_rep2,COI,6926920c68190c45a62d963bde9454396bb51387,57
V016_rep2,COI,f1c0819db7fa84b5233fbe953032f3fa8ae802e8,11
V016_rep2,COI,27e0366ab0e85a97e38fb760bf388d65cdd4d82f,9
V016_rep2,COI,674be9632cb6d5ca49ba8bcdac4e39d1128b7a04,7
V016_rep2,COI,c5d97d8ec81b1751bbde8f7ed445d8db0f7e3ed0,6
V016_rep2,COI,f4f9af118d69c53fba156b0d7be5b1fbebe7be7e,9
V016_rep2,COI,bee5e9c48ac6f90f2a21bdedc2c53b07ecc38191,2
V016_rep2,COI,d2951ed55bb2bd0bcfa72615d6b6ee2aa1cb261a,32
V016_rep2,COI,849f62821cb21de8814b79bd7138c5b359ebfdd8,19
V016_rep2,COI,c198fdb665602ae04bf06d928b7f3276973c9a2f,10
V016_rep2,COI,0894693dba31402774344efebd9044e3fd2b0470,12
V016_rep2,COI,21d0b30b570dba2b0deb5a6dfb5320ae57233e05,19
V016_rep2,COI,8777fa5a565675f68380941eef8873265557be8e,2
V016_rep2,COI,87aa17762027ebfe92e08713ec5df10a5f58288e,2
V016_rep2,COI,99dac55cd7decb817721c06f65893c0e24af12df,2
V016_rep2,COI,f2c96e06b5a80e55d10421eae5c7964ea8a779e9,2
V016_rep2,COI,5ecf02d3072041a83c27fd38695f5e23e016c613,4
V016_rep2,COI,1e68e8456777003998bffadf1cc19b3547c51e09,30
V016_rep2,COI,aff78347daa1c2110f57035e618df0fc1d1c172e,9
V016_rep2,COI,d184905a62306a372c2ac61d84aa0b913f92bc59,2
V016_rep2,COI,5657e09848fabbcd45fb2fa28aca8758b5c8029b,9
V016_rep2,COI,6608800505cbe9135955a8df3333e2d767fcc851,18
V016_rep2,COI,53b5f449fc8f292a4dd09f382768a8859af0bde3,55
V016_rep2,COI,0dfe1b05416ecb21e0282fce2b24982df8c90dfb,2
V016_rep2,COI,e161c0bc99dff82c778686feed11196683f6bc72,9
V016_rep2,COI,7e7b0a7891b4ab9a48b7bb735fb7281cabff7e21,3
V016_rep2,COI,44d4ccb9f5218a2b9b29875af5840ffc7024343b,56
V016_rep2,COI,8251e38a3725e3044c183f74d98e71335efec4dc,8
V016_rep2,COI,a882ac6b989ab1b23f2842903138908ca0852079,4
V016_rep2,COI,d89ef5a0eb93a46e49403198c930a6ca61309db5,5
V016_rep2,COI,4f1edab3523c681ea5b65c98fe7cdf5e33c14958,6
V016_rep2,COI,c4a13aa1f5ada2a198906247c93e5654504cf0b9,3
V016_rep2,COI,3e435d589d334ee075be50410ca70b713bf643e4,2
V016_rep2,COI,d8265eb7bec3ebc7e8080dac5113450c3cd6374e,7
V016_rep2,COI,8c0ca88e5128ae6f630af42185e5e8b4e7d88b87,2
V016_rep2,COI,45b1bad6f66507f8b5240a20d77738c1e237cd23,15
V016_rep2,COI,e3b675949c7e8130cb8c0f2d4c7155ccc47daa8d,4
V016_rep2,COI,9945ec7a23b2c9a8ceac2b1fa7f9b5e17e979807,3
V016_rep2,COI,8f58a10cc72cf38c12183aa5e24ef42c1892216e,14
V016_rep2,COI,65ce3368bc31bce7759e79c81f157090d9eb1bf8,28
V016_rep2,COI,c35a35380f2dbf2efc71c128ec31f6735cbed560,4
V016_rep2,COI,5149c80dd21de25e1a177700e75ca00da9533a76,6
V016_rep2,COI,2f81ba51fdfd03b877ea481d27066c8ec42f6c27,24
V016_rep2,COI,29ea3bdbb02061cdbd9301dd66808df72879fd83,23
V016_rep2,COI,bae5c9f3bc504db30f4994e9b9696a46e06004ce,15
V016_rep2,COI,eeeb5d41bd1bff55811b2f906660ba841889b3ea,14
V016_rep2,COI,cebe277123c485be8711dc1457cc3be1b49b801b,20
V016_rep2,COI,83f05066e5ee1a0757f3f661c232b024d42cfdd9,22
V016_rep2,COI,41067945004dd725b3d07b88fae5decb3742fea4,16
V016_rep2,COI,3982efe596d2030d39d49f701e6b625791bb5296,2
V016_rep2,COI,89f0bd2627ad534dfa053d4f786b3bc839dac205,11
V016_rep2,COI,0642ffcdbda3217351ddb556a32e66a12868b296,5
V016_rep2,COI,5ccb250d29797b6ccfec2584f42671e728388dad,10
V016_rep2,COI,56434e6135c591049dd7d5b7aeff497d560baca5,3
V016_rep2,COI,5950bce3fcc4f4054ec88ad49a8f1bfa0686c86d,3
V016_rep2,COI,fde297ed025b5669bd8442cff37049fcd348720c,8
V016_rep2,COI,f71ed1964914e3b8dd96e4a68a2e4c6fc0f286c7,44
V016_rep2,COI,dfe4c4770d8d6ff318db59f8c08b418e3911209d,20
V016_rep2,COI,14925ac97da6d0e37622e8f7d5a8ea9f7d1f54fe,17
V016_rep2,COI,a1eeb33b5275ee744315511993b933c4f0ce135c,135
V016_rep2,COI,36038e34f3eba8ac8d04af17ad25c2ff95e26b81,35
V016_rep2,COI,7dc71652327c51d616fe5fb35b11fff267cce2ba,2
V016_rep2,COI,ac0ce586521f5e62c646cdcd919cccdf5983065a,6
V016_rep2,COI,5141af4f0b8b59f1cf0f368a159af860d87540fb,4
V016_rep2,COI,c5777abe3b7fd882f1e9344263b0f54d3c48b69a,4
V016_rep2,COI,af3c6b8b329ace7dd73d98fb17fd7283341b90ce,8
V016_rep2,COI,cb5782325806c0491db38a36fecb62f3c09f9d3c,5
V016_rep2,COI,72fe2c734bcfb7f0beb4fb85a70558f0742587e7,14
V016_rep2,COI,8127ca1eb3505b97a1694235fb50861bb6c2fd14,31
V016_rep2,COI,6ec6553dab577e537b0aeaceaa98d13055c6f172,15
V016_rep2,COI,af4048cef8454075fc8d0ff9a231ad1069f2e791,2
V016_rep2,COI,01ab4ce0314a9e15b6d352f2f0d6755a25b5b8f4,2
V016_rep2,COI,0fbc8002df829539247e0607c799cd7e4fa8f3c3,9
V016_rep2,COI,2666a7c23af7edfe699dad9834bb9b427e22051b,6
V016_rep2,COI,1de6b5de9098edad385743f7e675c863e682c5c9,18
V016_rep2,COI,f0cff6c3c6a946ce0619ced7e8f79afbbbaf9363,2
V016_rep2,COI,38fbcd55ba0c957269b0432702b2a8680af9bc47,19
V016_rep2,COI,a43cd6b699723a14f9029f668018ef40336bfd50,6
V016_rep2,COI,d007971078cb078f40e0a32896655b1ea21063d5,2
V016_rep2,COI,6d9fbbf35b169de6d89c83c1bf6c42b0967c339a,13
V016_rep2,COI,31ff9fb75e1f2ee0109525f1f268f9329c44e049,26
V016_rep2,COI,7b3a9cd7ae8896bcb64b6d6a0fa71ba5509872ef,6
V016_rep2,COI,50fe9e137cb80a494c37a013782dcb2f4744b28e,10
V016_rep2,COI,32e4938ebd917fa0ef4f3ec5872e811d6cc706c3,25
V016_rep2,COI,c932135548fff9f55ef453d4ff1fb749debca278,2
V016_rep2,COI,b5825584dd3c75577e280594122cb84d82608028,4
V016_rep2,COI,d47d391d67d5ae6d3d93d6893772b3557d1721ce,64
V016_rep2,COI,d5f46b6c26e44b514b38dca7c4ef4fb0367930ef,4
V016_rep2,COI,7a7d3bbed1d649539a217947cbf8a10960ae833d,3
V016_rep2,COI,438a23819b95fc310d930008150baa2f860b26d3,5
V016_rep2,COI,164008ca72b3ea3796849bc1f094231c8f5af716,2
V016_rep2,COI,724cdc00bf9522a1cf5744e6f8034c942fbfb288,9
V016_rep2,COI,ad789d5fb44cd9b92761f50ca6334c0da044e7f6,4
V016_rep2,COI,3966e66504c6c6cff852d94d9ec0a17f93fe0ca2,11
V016_rep2,COI,86997aad87c26f79cfd37eb654595aa7b907bf36,14
V016_rep2,COI,ada22bfef2933f665bd0ccb95b5339f2a416c43c,15
V016_rep2,COI,73cd874e2ba8d34cdf2e6ba8bfa5f8586efbb501,9
V016_rep2,COI,985c7e7b9ae84f44d86e547cb8ed7507549e8db3,11
V016_rep2,COI,9b6cec13bbca7342ccd9521fc9cb168f96b89d91,29
V016_rep2,COI,7769fd680cfaf468b4ee4ed6a24f778b58c7a202,11
V016_rep2,COI,bc99bbec531a59b67deaf1757a11217974cc645e,120
V016_rep2,COI,ddf17d6b02b5d10b85faa9fc0a3871f31de3429e,58
V016_rep2,COI,2dea58cdf818f53ed2cacf7e18a951c59e3b3c25,26
V016_rep2,COI,cb77aa9d6bdef4f7e857ae44be9814ea88cea8ed,18
V016_rep2,COI,ae80f330c67f0a8d032027cec24d4cd23db476a5,2
V016_rep2,COI,eb10e4c5abfced3551ebb2ca9946551e34bcc0f0,10
V016_rep2,COI,c68f8c592e2508d0cb8326ba4a561fa092f2437c,5
V016_rep2,COI,8568a4b6435452883a4dfec64f8c34e97fa8f5b1,36
V016_rep2,COI,cf48e45f930e3423e571022a9b61bb3e7e59467c,12
V016_rep2,COI,549dffda559b478a7dde5a5b4776109094df2adc,34
V016_rep2,COI,c23851464fd36b331ffe4a9fc9c5e09264f7d669,6
V016_rep2,COI,a4dca8477d60e562a05ca5c36a88ed72c84062a2,2
V016_rep2,COI,1b8e2668f9ba1e66a4ef4ca0b57c58aef2119608,60
V016_rep2,COI,e0aee11562513d3c313e086fc54904a02edf05cd,33
V016_rep2,COI,6ca4ca57e20f33ac35cd0ff8cc3b43f8df419ce0,20
V016_rep2,COI,125d4266024e2e7ee2c5106310321723b3147f6c,13
V016_rep2,COI,092438855629383273547c13831c4b3f7a80da5f,2
V016_rep2,COI,e7836a62aa9bbbe41a279d73bfdd89841928beec,7
V016_rep2,COI,e4ba082819fd20423e89e1df1ffc84de36385d95,5
V016_rep2,COI,1ba343874b31d2f25fb0828462ecb4a52fbeb257,5
V016_rep2,COI,5a8ed54f5b6a51d22f94d47c968c48a38f962266,80
V016_rep2,COI,2e36304a61e037db097c3c366182ed3baf006e30,4
V016_rep2,COI,e188b00fc78f42be9720fd1a9c9487150ca8cf79,11
V016_rep2,COI,6e00ba90833244b34c6656dd68023f984732bf98,4
V016_rep2,COI,d0201052575758b1aff50000a2192300452ef8cb,2
V016_rep2,COI,994d66255e0c6613c3ea2e82dd59f2176a4b5f06,3
V016_rep2,COI,cdb62cedc2846a10ac06def2ff445e5413c2e500,16
V016_rep2,COI,1472062c3b10bd61974ca44e8773c15001b9b083,2
V016_rep2,COI,d4cfad4297e46d9dde26f87099541aa2c807644e,25
V016_rep2,COI,922c03059b365e1f76205540be76cc9c100ec10f,17
V016_rep2,COI,ade468356deefb0fbc62feea0415165f9dd1a4c6,3
V016_rep2,COI,01cfac288e70629491bcc2fa5abae9eee33cf597,131
V016_rep2,COI,396f8770963425afd8323e23882b80c6b33c6c74,82
V016_rep2,COI,64f2a90c90ed05e9de65b501c1f2cb05d6862e5f,2
V016_rep2,COI,7d83efd7c133d0fa364a31f7c457de0ecea5c747,6
V016_rep2,COI,4e59efdd97981a79d90f2fbd2d6eadbd8082276f,15
V016_rep2,COI,31be9a1923de8fa6ee7aa60066606c6b02e5065f,120
V016_rep2,COI,04600e946bb01bbae651a4f210042307b033f522,9
V016_rep2,COI,b291211b2fa07e674514d674324223441444771d,4
V016_rep2,COI,fa3161ed80fc4e42d9421e35108860ca43efaee9,2
V016_rep2,COI,e6c673bbe26bc4aba2f69aeab0404e9956651e12,9
V016_rep2,COI,bab80c0b45513099c2eb696f4bbdd928f511ade1,7
V016_rep2,COI,de317e50dd4a5adf342066230d35cf9c988c3b0e,3
V016_rep2,COI,e18ee10d58fc64d76fa7c350a3ad663696296de0,30
V016_rep2,COI,fe290161c08accefa3c718f6cf494d0e654cbb9b,5
V016_rep2,COI,b67aa980ce512e1a32dad0be8f5445a2cf5c9e6a,14
V016_rep2,COI,2d37ca6de9168bc88bc1b7fd1cd26c3f0ca04281,2
V016_rep2,COI,05bc7b55ae47c24aa28f5ef0b99bd5480718e541,6
V016_rep2,COI,791a8d7ebe1d53eb38b01009b6f8ed54c3f7d3b2,2
V016_rep2,COI,f4d08c90016b60693298ee40188ad34522d2ff72,54
V016_rep2,COI,5db9b3c9d73468017f1c8838f51ebc37fc9f6a71,10
V016_rep2,COI,3ec6493c831ba0d90556fe94842f0cadbb559eed,14
V016_rep2,COI,5e4d0d46932cc0e9b29dbbda7e16b76e77699a83,3
V016_rep2,COI,cd26909ef00c0252aeb0e54fb7da85518040cd7a,6
V016_rep2,COI,d7a867935f2f0445d98a09211ac51ad78f5b41ec,3
V016_rep2,COI,aa1eb0385dfb3f0830d1c1fdd2685f974bf9c4b8,3
V016_rep2,COI,74bfe5cf4e56a9a85af7f1d0b9761dfdab4dd083,2
V016_rep2,COI,9e8471a1cf132062d5d83a3c97c513ef9db15ec4,9
V016_rep2,COI,ca15a9d7ca420f00cbb35def1a138f1e223a21af,2
V016_rep2,COI,ebc587b2bc46dca3678665002c45b52a6526bc64,5
V016_rep2,COI,f47b1ccc4d3100dd01dd2af818664d5638607fd0,277
V016_rep2,COI,4c867226144983e409387626a49ae29a1323d9ac,116
V016_rep2,COI,18dabd60c2e4bd5f0c6e37bdb03aba788d171567,2
V016_rep2,COI,b62f9f28a595df00591902122da666fb8d280da9,5
V016_rep2,COI,54b901deecf0c48ceec3fe09a3a71537f2c8d109,16
V016_rep2,COI,66420c0dffbcddb56fd511fe96011138c156ce95,2
V016_rep2,COI,62d6de60f7051530fa983e61449ca5d6d29f6619,5
V016_rep2,COI,d274e9e983aabe9fcc2257aa78d3c25bcd1d67ce,7
V016_rep2,COI,a34600da01cbfe8489c93613ca33e9135392e9fb,9
V016_rep2,COI,627d6ba2cef5b58609112b52430ba020e6bec82e,3
V016_rep2,COI,d3d128ca228ecc542e39ecaa1c51a923f1151ef8,71
V016_rep2,COI,2da0f6651289e395e86f878912d675d8a7cd12e2,521
V016_rep2,COI,d232ae18aca82e22bacd2175591417013e45c5de,128
V016_rep2,COI,faac059adf98e5824999e77fd35f6431c909b23e,4
V016_rep2,COI,2a094a2af8fa9b6f74b68e305e5014bd1ecbd672,3
V016_rep2,COI,4b705ae2a3f7584da4db1e1567d399d73f959a19,11
V016_rep2,COI,3201378ba6d947eec655ddc4d4fb96e120edf0d4,4
V016_rep2,COI,5797d905fa3600fd4a0b8c2a909d0bc03418ba30,2
V016_rep2,COI,0dee761b4c84808f9b8f84961ce52ef2673a785c,8
V016_rep2,COI,5d73aad89ba82c67bfa3f0cbe703342faa120808,111
V016_rep2,COI,05b12982d2460bc22c5fbb4f31c03695a6937c14,2
V016_rep2,COI,e5e52ebb48b810fcc646b844da9e1dbf76dd85bf,1
V016_rep2,COI,7cd38bc4a42dbfda44e6e18145bd0687c9359011,16
V016_rep2,COI,74ceb10ab85891447dc287538acf61ed246dc36a,4
V016_rep2,COI,778585d72a4450562f7c709c11a6baa631c0e6b1,57
V016_rep2,COI,88796e823e3d427ed0b464c44494e616d9fd2bfa,6
V016_rep2,COI,3ed9208426c1d0e6c3ce4b44d13be85f62ee5827,4
V016_rep2,COI,e1cd411fe72e2c1bb9e922cfbf31c5ed9d05b341,7
V016_rep2,COI,c82c01dfc3df6f753fbdcef24e3eb0a4ebcbe465,2
V016_rep2,COI,7973dd2df767d3781e9117330e2c17cf9d5db10d,2
V016_rep2,COI,3cdba1c015b1e14b6f65e39e564148ef73e42254,6
V016_rep2,COI,00ca077e0bc46af0293809b948e53712861e6866,4
V016_rep2,COI,bbd3377058c4b153bc4cd0d9edb81f7e8cfd99ad,18
V016_rep2,COI,8cf8dd6c2d7dc42411d97d026cde37dfefc675f3,2
V016_rep2,COI,aeee3efc10a76a7068f96c506113e4bdacc2eae3,7
V016_rep2,COI,59fac8bba3647184251d64e3b657a71701e3ca64,40
V016_rep2,COI,827e17c7b7f75c42b7bfdb436df96234fe299078,4
V016_rep2,COI,60f63f6c42046999573fad403be38fe566fac991,2
V016_rep2,COI,2f21086d937df6ad03521bca7d5c1e0e9b6b1905,13
V016_rep2,COI,f14bcd13b47f9847d37789b3b98b47999d690d1b,3
V016_rep2,COI,7f5f8b7224d665b6f507cd1c25c003cb36eeaa7b,5
V016_rep2,COI,7ca318ee91f599d8dae8965eedba798a302d4b97,87
V016_rep2,COI,051ad06437c5b2cca7a72b1febca9972955b54ea,35
V016_rep2,COI,ea0718d6c84921885e5327c28afe7e7f69e2f1d5,17
V016_rep2,COI,e35d4591a51ffc02897bda00b318387acb2f7ad1,4
V016_rep2,COI,7c0a0eeb4b68ebe34077d8811175dff71ba132be,49
V016_rep2,COI,ce55756096ed37b948d097c5c6d3cb500a557a6f,3
V016_rep2,COI,665d9cfb443dba4023f0e13d9e9e325804be66bc,8
V016_rep2,COI,cca14cffc3cc6e8991543cca48f8d949dc66819a,12
V016_rep2,COI,b5b5f5d9969ef279f02e244b8fdbf7cf3ce57c1f,81
V016_rep2,COI,387dc62d41352be75d03826356ab8405570fc704,18
V016_rep2,COI,ae0cdaa27597105c2f635aa6dde7b485ec0d56b6,9
V016_rep2,COI,21f4babf5c1fdaaafd2ca8d394599944b1b59685,14
V016_rep2,COI,1c5371c5eae871ad36124fbb19cf1e318705a384,9
V016_rep2,COI,b06272cfb0eaecd07f363038c51646f454623aed,30
V016_rep2,COI,e5fed1620f529a38ee2d9a5b89d505e60acfc89c,24
V016_rep2,COI,15832340aa79e42a7a42acbfe7686ed9e8a189d0,31
V016_rep2,COI,0c85113d2ada69c182b71276882d237889f0a75e,146
V016_rep2,COI,d1f4bf847faefa74009ad2ba9449c5ddef535ed0,12
V016_rep2,COI,abfe962205b46af3e95c3101c645a091856819ff,4
V016_rep2,COI,ae7e5959fe0e0ac4a305bb59e8992976b80889fe,2653
V016_rep2,COI,4f30c0fd5e680e7a4a9ca74282f7da233aa7ce3f,48
V016_rep2,COI,4bfe2074fb9acbc312e7d49602e4b4a42c018818,12
V016_rep2,COI,d24c376a4e4e6da1eb9ef71c39449d1c468c47f9,37
V016_rep2,COI,360fa1f8221abcc86628315ab95f98bfaae125e8,7
V016_rep2,COI,2349f02f8658f2dfbef07ea019d3326931c36ee6,4
V016_rep2,COI,24896ffb1ec2de8c4f31a34c0a5aec73a6e7968d,2
V016_rep2,COI,315fc0c2da5a8f43e52a830387d35f7d6985b659,2
V016_rep2,COI,a1aa43c2c50fbcc807883103ca6aea657ed8d28f,359
V016_rep2,COI,a3f01e4140981031c43a65c54af0810392e081ee,3
V016_rep2,COI,e74f20d407aa7ab9d40ccf8c9f5fd483e187e2b8,2
V016_rep2,COI,5fccad583957242f7805c80df1390e05cbc396d7,5
V016_rep2,COI,171776c75ce657899f8e5f32a4330e9986556d6d,3
V016_rep2,COI,83b95c5e49f0cc3440f670f8dbbd8f0ed3d73ba8,3
V016_rep2,COI,c14e6ec4c2b55968a5294a0f7c050cf7a036ca9b,2
V016_rep2,COI,711ef449d6dad911b1d58a50c3c561bf390c1f21,2
V016_rep2,COI,89223771b9a6e2842073e63cc627361541de82b1,17
V016_rep2,COI,7fa6e0a0a5ca9e7c2a7c915c023ff6d80c4573d8,2
V016_rep2,COI,bc5e078f9bb361fb59213b38877b7821dfa38e44,4
V016_rep2,COI,6da92f27b5c4f982dee5396386f5e93026164990,6
V016_rep2,COI,546e21f77a0b75e7d4adeb593114cba674609220,4
V016_rep2,COI,7c7d9d0b182368d3f9820e993824c49ca272d8b3,16
V016_rep2,COI,75f1a3c88ce50d799d53298d7d7d412a03d856ae,4
V016_rep2,COI,83a16ad12209fe65912bd8968eb9834fc187bfa6,70
V016_rep2,COI,5738d7d78ba3a27ee15decb1e6a7a9d599793a3a,2
V016_rep2,COI,117d604e91baf688345ba0c8a18a3d94eeb10604,2
V016_rep2,COI,5014e95d2db6bf5699a8374b5a34940509cba92c,3
V016_rep2,COI,f6887b1bc8afeb9fee4ec8c0c2cdc8293230fb15,11
V016_rep2,COI,da19fa18fac8cfc12cae5b41e3fd182df7ab211d,3
V016_rep2,COI,6da793a41f0ac62a24d7bf05f5bf6c650bed5356,15
V016_rep2,COI,99dacfe3f34ac19f80cb25785a653203d0522254,4
V016_rep2,COI,f2c34917fcf375d72e36e15e9d80dc91d230afdc,2
V016_rep2,COI,08d134dbb9d29ea959035df30a1e292146f0d99d,3
V016_rep2,COI,383bcaf22a7670aae1138ce37230a188b5205f5b,4
V016_rep2,COI,2aacc72745d7de178597f5c15ade8d811fae60c0,460
V016_rep2,COI,02c816a2ae5fc9095ee835de2ecf453e15d40135,10
V016_rep2,COI,cda9e0a23191ef7853887e8c905e0b72cdc06be8,4
V016_rep2,COI,26e4b22f090570d4fdb1365f6d6b41651a830143,2
V016_rep2,COI,504c323a4043be8e2c674823867e902af5c9cd6b,32
V016_rep2,COI,8f798c4f1c693cc2312bd5edc5a5cdea19d89784,21
V016_rep2,COI,af713d073c6103ab5d57849e58a263f8ec369cdd,12
V016_rep2,COI,22c9ba87ee1642cbd299e806a6e5c0053f69990a,20
V016_rep2,COI,feb9762c729716e1f7d930f4db019d46aaf09600,26
V016_rep2,COI,f51a8f19861583a3cf8e1e1f29713aaaf1eeeb51,15
V016_rep2,COI,257d549d4ec415ca8badcbf08b070aac4c8e59c2,183
V016_rep2,COI,08816de8e718166eb71e73747e20273ce7f2d7db,333
V016_rep2,COI,d11334524296411b619bf2e77d3392174a2e1262,28
V016_rep2,COI,fa14f9f7eade9072f0a0a400fddfc3e73f845375,121
V016_rep2,COI,170cff837b3ed9a697709da8265036f7769b15c1,13
V016_rep2,COI,9289232b430d651f11898b210730dc0e40023b54,4
V016_rep2,COI,38bd81d19d6f030f8ed3c7e5f564747570155295,5
V016_rep2,COI,02cfd0142abb05f9276f7f0fb0d626601d7da8c6,134
V016_rep2,COI,490f437ebbd18ed5296e8ea0bcd671c4ca866857,50
